location_id,borough,zone,day_type,request_hour,dates_with_requests,possible_dates,dates_median_above_city,dates_long_share_above_city,min_daily_n,median_daily_n
90,Manhattan,Flatiron,Weekday,15,22,22,0,0,133,163.0
90,Manhattan,Flatiron,Weekday,16,22,22,0,0,142,179.0
90,Manhattan,Flatiron,Weekday,17,22,22,3,0,156,232.5
90,Manhattan,Flatiron,Weekday,18,22,22,1,0,192,258.0
90,Manhattan,Flatiron,Weekday,19,22,22,0,0,150,261.5
90,Manhattan,Flatiron,Weekday,20,22,22,0,0,166,249.0
90,Manhattan,Flatiron,Weekday,21,22,22,8,5,133,251.0
90,Manhattan,Flatiron,Weekday,22,22,22,13,9,105,203.0
90,Manhattan,Flatiron,Weekday,23,22,22,5,2,108,181.0
90,Manhattan,Flatiron,Weekend,0,8,8,3,1,290,337.5
90,Manhattan,Flatiron,Weekend,1,8,8,4,5,209,283.5
90,Manhattan,Flatiron,Weekend,2,8,8,2,2,197,226.5
90,Manhattan,Flatiron,Weekend,3,8,8,1,2,152,175.5
90,Manhattan,Flatiron,Weekend,4,8,8,1,2,90,113.0
90,Manhattan,Flatiron,Weekend,5,8,8,1,0,73,84.5
90,Manhattan,Flatiron,Weekend,6,8,8,0,0,45,65.5
90,Manhattan,Flatiron,Weekend,7,8,8,0,0,58,91.0
90,Manhattan,Flatiron,Weekend,8,8,8,0,0,94,114.0
90,Manhattan,Flatiron,Weekend,9,8,8,0,0,130,164.5
90,Manhattan,Flatiron,Weekend,10,8,8,1,1,174,206.5
90,Manhattan,Flatiron,Weekend,11,8,8,1,1,208,232.5
90,Manhattan,Flatiron,Weekend,12,8,8,1,1,204,249.5
90,Manhattan,Flatiron,Weekend,13,8,8,1,2,182,230.0
90,Manhattan,Flatiron,Weekend,14,8,8,1,1,168,209.0
90,Manhattan,Flatiron,Weekend,15,8,8,1,1,190,228.0
90,Manhattan,Flatiron,Weekend,16,8,8,1,1,201,232.0
90,Manhattan,Flatiron,Weekend,17,8,8,0,0,172,269.0
90,Manhattan,Flatiron,Weekend,18,8,8,0,0,152,251.0
90,Manhattan,Flatiron,Weekend,19,8,8,0,0,146,261.5
90,Manhattan,Flatiron,Weekend,20,8,8,0,0,144,251.0
90,Manhattan,Flatiron,Weekend,21,8,8,0,0,111,246.0
90,Manhattan,Flatiron,Weekend,22,8,8,0,0,77,236.0
90,Manhattan,Flatiron,Weekend,23,8,8,0,0,73,228.5
91,Brooklyn,Flatlands,Weekday,0,22,22,19,11,45,63.0
91,Brooklyn,Flatlands,Weekday,1,22,22,19,11,25,35.5
91,Brooklyn,Flatlands,Weekday,2,22,22,22,19,17,32.5
91,Brooklyn,Flatlands,Weekday,3,22,22,21,18,20,35.5
91,Brooklyn,Flatlands,Weekday,4,22,22,20,18,44,52.5
91,Brooklyn,Flatlands,Weekday,5,22,22,21,14,76,95.0
91,Brooklyn,Flatlands,Weekday,6,22,22,22,16,122,174.5
91,Brooklyn,Flatlands,Weekday,7,22,22,22,19,158,261.0
91,Brooklyn,Flatlands,Weekday,8,22,22,22,15,190,268.0
91,Brooklyn,Flatlands,Weekday,9,22,22,22,13,174,202.5
91,Brooklyn,Flatlands,Weekday,10,22,22,22,12,135,158.5
91,Brooklyn,Flatlands,Weekday,11,22,22,22,11,123,141.5
91,Brooklyn,Flatlands,Weekday,12,22,22,22,10,115,136.5
91,Brooklyn,Flatlands,Weekday,13,22,22,21,15,136,164.0
91,Brooklyn,Flatlands,Weekday,14,22,22,17,10,140,175.5
91,Brooklyn,Flatlands,Weekday,15,22,22,10,2,129,164.5
91,Brooklyn,Flatlands,Weekday,16,22,22,9,2,130,167.5
91,Brooklyn,Flatlands,Weekday,17,22,22,11,4,129,175.0
91,Brooklyn,Flatlands,Weekday,18,22,22,15,7,138,178.0
91,Brooklyn,Flatlands,Weekday,19,22,22,19,8,130,152.0
91,Brooklyn,Flatlands,Weekday,20,22,22,20,7,96,137.0
91,Brooklyn,Flatlands,Weekday,21,22,22,16,9,97,127.5
91,Brooklyn,Flatlands,Weekday,22,22,22,16,11,88,117.0
91,Brooklyn,Flatlands,Weekday,23,22,22,19,13,69,100.5
91,Brooklyn,Flatlands,Weekend,0,8,8,3,3,93,134.5
91,Brooklyn,Flatlands,Weekend,1,8,8,4,4,78,90.5
91,Brooklyn,Flatlands,Weekend,2,8,8,5,5,58,71.5
91,Brooklyn,Flatlands,Weekend,3,8,8,5,6,55,67.5
91,Brooklyn,Flatlands,Weekend,4,8,8,6,6,59,73.0
91,Brooklyn,Flatlands,Weekend,5,8,8,8,6,65,73.5
91,Brooklyn,Flatlands,Weekend,6,8,8,8,6,82,92.5
91,Brooklyn,Flatlands,Weekend,7,8,8,8,3,97,118.0
91,Brooklyn,Flatlands,Weekend,8,8,8,6,4,122,138.0
91,Brooklyn,Flatlands,Weekend,9,8,8,8,5,164,196.0
91,Brooklyn,Flatlands,Weekend,10,8,8,8,4,174,194.5
91,Brooklyn,Flatlands,Weekend,11,8,8,6,3,165,178.5
91,Brooklyn,Flatlands,Weekend,12,8,8,5,5,148,175.0
91,Brooklyn,Flatlands,Weekend,13,8,8,5,2,162,198.0
91,Brooklyn,Flatlands,Weekend,14,8,8,5,2,191,194.5
91,Brooklyn,Flatlands,Weekend,15,8,8,3,1,172,191.0
91,Brooklyn,Flatlands,Weekend,16,8,8,5,5,129,164.0
91,Brooklyn,Flatlands,Weekend,17,8,8,7,1,139,180.0
91,Brooklyn,Flatlands,Weekend,18,8,8,7,6,133,172.0
91,Brooklyn,Flatlands,Weekend,19,8,8,8,8,140,163.0
91,Brooklyn,Flatlands,Weekend,20,8,8,8,6,138,175.5
91,Brooklyn,Flatlands,Weekend,21,8,8,8,5,126,158.5
91,Brooklyn,Flatlands,Weekend,22,8,8,7,7,122,165.0
91,Brooklyn,Flatlands,Weekend,23,8,8,6,5,109,128.5
92,Queens,Flushing,Weekday,0,22,22,20,17,90,112.0
92,Queens,Flushing,Weekday,1,22,22,14,9,57,84.0
92,Queens,Flushing,Weekday,2,22,22,7,9,45,57.5
92,Queens,Flushing,Weekday,3,22,22,7,6,32,50.0
92,Queens,Flushing,Weekday,4,22,22,7,3,50,69.0
92,Queens,Flushing,Weekday,5,22,22,1,0,59,74.5
92,Queens,Flushing,Weekday,6,22,22,0,0,86,107.0
92,Queens,Flushing,Weekday,7,22,22,5,3,98,150.0
92,Queens,Flushing,Weekday,8,22,22,3,2,124,152.5
92,Queens,Flushing,Weekday,9,22,22,11,11,115,146.5
92,Queens,Flushing,Weekday,10,22,22,18,15,106,140.5
92,Queens,Flushing,Weekday,11,22,22,22,20,123,145.0
92,Queens,Flushing,Weekday,12,22,22,18,20,122,149.5
92,Queens,Flushing,Weekday,13,22,22,18,19,137,172.0
92,Queens,Flushing,Weekday,14,22,22,17,16,143,179.5
92,Queens,Flushing,Weekday,15,22,22,18,17,154,175.5
92,Queens,Flushing,Weekday,16,22,22,18,12,145,170.0
92,Queens,Flushing,Weekday,17,22,22,19,15,152,182.5
92,Queens,Flushing,Weekday,18,22,22,17,19,142,183.0
92,Queens,Flushing,Weekday,19,22,22,17,16,150,181.0
92,Queens,Flushing,Weekday,20,22,22,22,18,140,200.5
92,Queens,Flushing,Weekday,21,22,22,21,17,164,205.0
92,Queens,Flushing,Weekday,22,22,22,16,16,113,188.0
92,Queens,Flushing,Weekday,23,22,22,20,13,109,140.0
92,Queens,Flushing,Weekend,0,8,8,8,8,186,217.5
92,Queens,Flushing,Weekend,1,8,8,8,7,159,174.0
92,Queens,Flushing,Weekend,2,8,8,8,6,120,137.0
92,Queens,Flushing,Weekend,3,8,8,6,5,86,107.5
92,Queens,Flushing,Weekend,4,8,8,5,2,84,102.0
92,Queens,Flushing,Weekend,5,8,8,1,1,61,77.5
92,Queens,Flushing,Weekend,6,8,8,0,0,85,95.5
92,Queens,Flushing,Weekend,7,8,8,3,2,83,112.0
92,Queens,Flushing,Weekend,8,8,8,3,0,89,107.0
92,Queens,Flushing,Weekend,9,8,8,1,2,110,119.0
92,Queens,Flushing,Weekend,10,8,8,2,3,117,155.0
92,Queens,Flushing,Weekend,11,8,8,4,5,144,164.5
92,Queens,Flushing,Weekend,12,8,8,5,5,156,182.5
92,Queens,Flushing,Weekend,13,8,8,4,4,182,212.0
92,Queens,Flushing,Weekend,14,8,8,5,5,186,225.5
92,Queens,Flushing,Weekend,15,8,8,7,6,192,222.0
92,Queens,Flushing,Weekend,16,8,8,7,8,183,206.0
92,Queens,Flushing,Weekend,17,8,8,8,8,188,217.5
92,Queens,Flushing,Weekend,18,8,8,8,8,198,229.0
92,Queens,Flushing,Weekend,19,8,8,8,8,208,258.5
92,Queens,Flushing,Weekend,20,8,8,8,7,176,278.0
92,Queens,Flushing,Weekend,21,8,8,8,8,182,294.0
92,Queens,Flushing,Weekend,22,8,8,8,8,191,253.5
92,Queens,Flushing,Weekend,23,8,8,8,8,151,206.5
93,Queens,Flushing Meadows-Corona Park,Weekday,0,21,22,18,8,1,5.0
93,Queens,Flushing Meadows-Corona Park,Weekday,1,21,22,13,6,1,4.0
93,Queens,Flushing Meadows-Corona Park,Weekday,2,21,22,16,12,1,2.0
93,Queens,Flushing Meadows-Corona Park,Weekday,3,19,22,12,8,1,2.0
93,Queens,Flushing Meadows-Corona Park,Weekday,4,21,22,10,8,1,3.0
93,Queens,Flushing Meadows-Corona Park,Weekday,5,22,22,8,3,1,3.0
93,Queens,Flushing Meadows-Corona Park,Weekday,6,22,22,2,4,1,4.0
93,Queens,Flushing Meadows-Corona Park,Weekday,7,22,22,4,3,2,6.0
93,Queens,Flushing Meadows-Corona Park,Weekday,8,22,22,4,10,6,11.0
93,Queens,Flushing Meadows-Corona Park,Weekday,9,22,22,10,9,4,8.0
93,Queens,Flushing Meadows-Corona Park,Weekday,10,22,22,15,7,2,8.0
93,Queens,Flushing Meadows-Corona Park,Weekday,11,22,22,20,14,4,10.0
93,Queens,Flushing Meadows-Corona Park,Weekday,12,22,22,18,15,6,12.0
93,Queens,Flushing Meadows-Corona Park,Weekday,13,22,22,15,15,8,15.0
93,Queens,Flushing Meadows-Corona Park,Weekday,14,22,22,14,13,9,18.0
93,Queens,Flushing Meadows-Corona Park,Weekday,15,22,22,18,13,9,16.5
93,Queens,Flushing Meadows-Corona Park,Weekday,16,22,22,18,13,6,18.5
93,Queens,Flushing Meadows-Corona Park,Weekday,17,22,22,17,11,13,21.0
93,Queens,Flushing Meadows-Corona Park,Weekday,18,22,22,14,15,6,19.0
93,Queens,Flushing Meadows-Corona Park,Weekday,19,22,22,19,16,5,16.0
93,Queens,Flushing Meadows-Corona Park,Weekday,20,22,22,20,15,7,22.0
93,Queens,Flushing Meadows-Corona Park,Weekday,21,22,22,18,14,5,32.5
93,Queens,Flushing Meadows-Corona Park,Weekday,22,22,22,21,18,5,17.0
93,Queens,Flushing Meadows-Corona Park,Weekday,23,22,22,18,16,1,10.5
93,Queens,Flushing Meadows-Corona Park,Weekend,0,8,8,6,6,6,23.0
93,Queens,Flushing Meadows-Corona Park,Weekend,1,8,8,7,6,6,14.0
93,Queens,Flushing Meadows-Corona Park,Weekend,2,8,8,5,2,2,6.5
93,Queens,Flushing Meadows-Corona Park,Weekend,3,8,8,4,4,1,5.0
93,Queens,Flushing Meadows-Corona Park,Weekend,4,8,8,4,2,1,3.5
93,Queens,Flushing Meadows-Corona Park,Weekend,5,8,8,3,2,1,5.5
93,Queens,Flushing Meadows-Corona Park,Weekend,6,8,8,3,1,1,4.0
93,Queens,Flushing Meadows-Corona Park,Weekend,7,8,8,4,3,1,4.5
93,Queens,Flushing Meadows-Corona Park,Weekend,8,8,8,5,1,2,4.0
93,Queens,Flushing Meadows-Corona Park,Weekend,9,8,8,4,2,1,7.5
93,Queens,Flushing Meadows-Corona Park,Weekend,10,8,8,4,5,8,13.0
93,Queens,Flushing Meadows-Corona Park,Weekend,11,8,8,8,4,10,12.0
93,Queens,Flushing Meadows-Corona Park,Weekend,12,8,8,4,1,14,18.0
93,Queens,Flushing Meadows-Corona Park,Weekend,13,8,8,5,6,11,19.5
93,Queens,Flushing Meadows-Corona Park,Weekend,14,8,8,5,3,17,26.0
93,Queens,Flushing Meadows-Corona Park,Weekend,15,8,8,6,6,24,31.0
93,Queens,Flushing Meadows-Corona Park,Weekend,16,8,8,5,6,18,40.0
93,Queens,Flushing Meadows-Corona Park,Weekend,17,8,8,7,6,17,46.0
93,Queens,Flushing Meadows-Corona Park,Weekend,18,8,8,7,8,8,25.0
93,Queens,Flushing Meadows-Corona Park,Weekend,19,8,8,7,5,10,22.5
93,Queens,Flushing Meadows-Corona Park,Weekend,20,8,8,8,7,7,37.0
93,Queens,Flushing Meadows-Corona Park,Weekend,21,8,8,8,4,4,15.0
93,Queens,Flushing Meadows-Corona Park,Weekend,22,8,8,8,7,7,17.5
93,Queens,Flushing Meadows-Corona Park,Weekend,23,8,8,6,4,7,18.0
94,Bronx,Fordham South,Weekday,0,22,22,7,8,35,50.5
94,Bronx,Fordham South,Weekday,1,22,22,16,9,21,30.5
94,Bronx,Fordham South,Weekday,2,22,22,8,11,12,20.0
94,Bronx,Fordham South,Weekday,3,22,22,14,15,6,17.5
94,Bronx,Fordham South,Weekday,4,22,22,15,22,18,27.0
94,Bronx,Fordham South,Weekday,5,22,22,17,19,24,36.0
94,Bronx,Fordham South,Weekday,6,22,22,10,16,53,64.5
94,Bronx,Fordham South,Weekday,7,22,22,21,20,62,83.5
94,Bronx,Fordham South,Weekday,8,22,22,11,10,82,97.0
94,Bronx,Fordham South,Weekday,9,22,22,8,6,54,79.0
94,Bronx,Fordham South,Weekday,10,22,22,10,10,43,63.0
94,Bronx,Fordham South,Weekday,11,22,22,13,12,39,57.5
94,Bronx,Fordham South,Weekday,12,22,22,17,12,49,62.0
94,Bronx,Fordham South,Weekday,13,22,22,19,15,49,68.5
94,Bronx,Fordham South,Weekday,14,22,22,19,18,53,83.5
94,Bronx,Fordham South,Weekday,15,22,22,20,18,64,78.5
94,Bronx,Fordham South,Weekday,16,22,22,18,18,54,77.5
94,Bronx,Fordham South,Weekday,17,22,22,21,22,60,78.5
94,Bronx,Fordham South,Weekday,18,22,22,20,18,51,78.5
94,Bronx,Fordham South,Weekday,19,22,22,22,19,58,84.0
94,Bronx,Fordham South,Weekday,20,22,22,21,19,63,78.0
94,Bronx,Fordham South,Weekday,21,22,22,15,10,42,71.5
94,Bronx,Fordham South,Weekday,22,22,22,11,10,52,78.0
94,Bronx,Fordham South,Weekday,23,22,22,12,6,50,72.0
94,Bronx,Fordham South,Weekend,0,8,8,0,2,66,88.0
94,Bronx,Fordham South,Weekend,1,8,8,4,4,44,58.0
94,Bronx,Fordham South,Weekend,2,8,8,1,2,33,50.0
94,Bronx,Fordham South,Weekend,3,8,8,2,4,22,39.5
94,Bronx,Fordham South,Weekend,4,8,8,5,3,31,44.5
94,Bronx,Fordham South,Weekend,5,8,8,6,6,35,37.0
94,Bronx,Fordham South,Weekend,6,8,8,7,7,34,42.5
94,Bronx,Fordham South,Weekend,7,8,8,5,6,47,55.5
94,Bronx,Fordham South,Weekend,8,8,8,3,6,42,57.0
94,Bronx,Fordham South,Weekend,9,8,8,5,5,42,59.5
94,Bronx,Fordham South,Weekend,10,8,8,5,5,47,64.0
94,Bronx,Fordham South,Weekend,11,8,8,5,4,60,72.5
94,Bronx,Fordham South,Weekend,12,8,8,5,6,63,76.0
94,Bronx,Fordham South,Weekend,13,8,8,8,7,62,75.0
94,Bronx,Fordham South,Weekend,14,8,8,8,7,81,88.0
94,Bronx,Fordham South,Weekend,15,8,8,8,8,74,93.5
94,Bronx,Fordham South,Weekend,16,8,8,8,7,68,92.5
94,Bronx,Fordham South,Weekend,17,8,8,8,7,65,87.0
94,Bronx,Fordham South,Weekend,18,8,8,8,8,61,87.0
94,Bronx,Fordham South,Weekend,19,8,8,8,8,65,92.5
94,Bronx,Fordham South,Weekend,20,8,8,8,8,81,92.0
94,Bronx,Fordham South,Weekend,21,8,8,8,5,93,98.5
94,Bronx,Fordham South,Weekend,22,8,8,4,4,57,96.5
94,Bronx,Fordham South,Weekend,23,8,8,2,3,57,82.5
95,Queens,Forest Hills,Weekday,0,22,22,22,17,62,82.0
95,Queens,Forest Hills,Weekday,1,22,22,22,19,32,47.0
95,Queens,Forest Hills,Weekday,2,22,22,20,20,19,29.5
95,Queens,Forest Hills,Weekday,3,22,22,20,15,22,30.5
95,Queens,Forest Hills,Weekday,4,22,22,13,10,43,53.5
95,Queens,Forest Hills,Weekday,5,22,22,6,3,82,92.0
95,Queens,Forest Hills,Weekday,6,22,22,6,1,146,191.0
95,Queens,Forest Hills,Weekday,7,22,22,4,2,184,314.0
95,Queens,Forest Hills,Weekday,8,22,22,1,3,241,325.5
95,Queens,Forest Hills,Weekday,9,22,22,0,0,227,264.0
95,Queens,Forest Hills,Weekday,10,22,22,5,5,205,234.0
95,Queens,Forest Hills,Weekday,11,22,22,13,5,202,238.0
95,Queens,Forest Hills,Weekday,12,22,22,12,7,208,239.0
95,Queens,Forest Hills,Weekday,13,22,22,15,11,217,241.5
95,Queens,Forest Hills,Weekday,14,22,22,12,8,214,266.5
95,Queens,Forest Hills,Weekday,15,22,22,13,7,207,270.5
95,Queens,Forest Hills,Weekday,16,22,22,13,12,228,283.5
95,Queens,Forest Hills,Weekday,17,22,22,18,13,257,309.5
95,Queens,Forest Hills,Weekday,18,22,22,22,19,247,304.0
95,Queens,Forest Hills,Weekday,19,22,22,21,11,212,275.0
95,Queens,Forest Hills,Weekday,20,22,22,21,14,185,242.5
95,Queens,Forest Hills,Weekday,21,22,22,18,13,168,215.5
95,Queens,Forest Hills,Weekday,22,22,22,18,17,124,180.5
95,Queens,Forest Hills,Weekday,23,22,22,20,18,105,141.0
95,Queens,Forest Hills,Weekend,0,8,8,8,7,152,186.0
95,Queens,Forest Hills,Weekend,1,8,8,8,8,89,114.0
95,Queens,Forest Hills,Weekend,2,8,8,6,4,62,75.0
95,Queens,Forest Hills,Weekend,3,8,8,6,5,55,59.5
95,Queens,Forest Hills,Weekend,4,8,8,7,4,50,58.5
95,Queens,Forest Hills,Weekend,5,8,8,3,1,50,63.5
95,Queens,Forest Hills,Weekend,6,8,8,1,0,88,97.5
95,Queens,Forest Hills,Weekend,7,8,8,3,2,115,139.5
95,Queens,Forest Hills,Weekend,8,8,8,6,2,160,182.0
95,Queens,Forest Hills,Weekend,9,8,8,4,3,188,202.5
95,Queens,Forest Hills,Weekend,10,8,8,4,0,205,233.0
95,Queens,Forest Hills,Weekend,11,8,8,5,3,235,256.0
95,Queens,Forest Hills,Weekend,12,8,8,5,5,228,289.0
95,Queens,Forest Hills,Weekend,13,8,8,2,2,250,290.0
95,Queens,Forest Hills,Weekend,14,8,8,2,2,257,269.5
95,Queens,Forest Hills,Weekend,15,8,8,3,1,254,274.0
95,Queens,Forest Hills,Weekend,16,8,8,3,3,236,263.0
95,Queens,Forest Hills,Weekend,17,8,8,5,3,195,261.5
95,Queens,Forest Hills,Weekend,18,8,8,6,5,211,258.0
95,Queens,Forest Hills,Weekend,19,8,8,3,4,194,252.5
95,Queens,Forest Hills,Weekend,20,8,8,8,7,202,272.5
95,Queens,Forest Hills,Weekend,21,8,8,8,7,147,234.0
95,Queens,Forest Hills,Weekend,22,8,8,8,6,154,210.5
95,Queens,Forest Hills,Weekend,23,8,8,8,7,111,169.0
96,Queens,Forest Park/Highland Park,Weekday,0,19,22,15,8,1,3.0
96,Queens,Forest Park/Highland Park,Weekday,1,12,22,9,4,1,1.5
96,Queens,Forest Park/Highland Park,Weekday,2,13,22,9,2,1,1.0
96,Queens,Forest Park/Highland Park,Weekday,3,8,22,6,2,1,1.0
96,Queens,Forest Park/Highland Park,Weekday,4,16,22,6,2,1,1.0
96,Queens,Forest Park/Highland Park,Weekday,5,18,22,7,1,1,2.0
96,Queens,Forest Park/Highland Park,Weekday,6,22,22,20,17,2,5.0
96,Queens,Forest Park/Highland Park,Weekday,7,22,22,19,12,2,5.0
96,Queens,Forest Park/Highland Park,Weekday,8,22,22,15,8,2,6.0
96,Queens,Forest Park/Highland Park,Weekday,9,22,22,14,4,1,5.0
96,Queens,Forest Park/Highland Park,Weekday,10,21,22,15,2,1,5.0
96,Queens,Forest Park/Highland Park,Weekday,11,21,22,18,5,1,3.0
96,Queens,Forest Park/Highland Park,Weekday,12,21,22,14,9,1,4.0
96,Queens,Forest Park/Highland Park,Weekday,13,22,22,16,8,2,4.5
96,Queens,Forest Park/Highland Park,Weekday,14,22,22,14,6,2,4.5
96,Queens,Forest Park/Highland Park,Weekday,15,22,22,14,7,1,6.0
96,Queens,Forest Park/Highland Park,Weekday,16,22,22,13,4,1,5.0
96,Queens,Forest Park/Highland Park,Weekday,17,22,22,14,6,1,4.0
96,Queens,Forest Park/Highland Park,Weekday,18,22,22,14,5,4,7.0
96,Queens,Forest Park/Highland Park,Weekday,19,22,22,16,7,1,6.5
96,Queens,Forest Park/Highland Park,Weekday,20,22,22,15,4,3,6.0
96,Queens,Forest Park/Highland Park,Weekday,21,21,22,12,11,2,4.0
96,Queens,Forest Park/Highland Park,Weekday,22,22,22,15,7,1,4.0
96,Queens,Forest Park/Highland Park,Weekday,23,20,22,13,4,1,3.0
96,Queens,Forest Park/Highland Park,Weekend,0,8,8,3,3,2,3.5
96,Queens,Forest Park/Highland Park,Weekend,1,8,8,5,2,1,2.0
96,Queens,Forest Park/Highland Park,Weekend,2,7,8,1,2,1,3.0
96,Queens,Forest Park/Highland Park,Weekend,3,6,8,3,4,1,2.5
96,Queens,Forest Park/Highland Park,Weekend,4,6,8,5,3,1,2.0
96,Queens,Forest Park/Highland Park,Weekend,5,7,8,3,1,1,2.0
96,Queens,Forest Park/Highland Park,Weekend,6,8,8,5,2,2,3.0
96,Queens,Forest Park/Highland Park,Weekend,7,8,8,7,3,2,3.0
96,Queens,Forest Park/Highland Park,Weekend,8,8,8,5,2,2,4.0
96,Queens,Forest Park/Highland Park,Weekend,9,8,8,5,4,2,5.0
96,Queens,Forest Park/Highland Park,Weekend,10,8,8,7,6,4,6.5
96,Queens,Forest Park/Highland Park,Weekend,11,8,8,6,5,3,9.0
96,Queens,Forest Park/Highland Park,Weekend,12,8,8,6,4,4,7.5
96,Queens,Forest Park/Highland Park,Weekend,13,8,8,5,4,3,6.0
96,Queens,Forest Park/Highland Park,Weekend,14,8,8,5,5,2,8.5
96,Queens,Forest Park/Highland Park,Weekend,15,8,8,3,5,3,10.0
96,Queens,Forest Park/Highland Park,Weekend,16,8,8,6,6,2,12.0
96,Queens,Forest Park/Highland Park,Weekend,17,8,8,6,5,2,12.5
96,Queens,Forest Park/Highland Park,Weekend,18,8,8,7,3,4,11.5
96,Queens,Forest Park/Highland Park,Weekend,19,8,8,6,4,2,12.0
96,Queens,Forest Park/Highland Park,Weekend,20,8,8,6,5,3,6.5
96,Queens,Forest Park/Highland Park,Weekend,21,8,8,5,4,2,5.0
96,Queens,Forest Park/Highland Park,Weekend,22,7,8,4,3,2,3.0
96,Queens,Forest Park/Highland Park,Weekend,23,8,8,4,2,2,2.5
97,Brooklyn,Fort Greene,Weekday,0,22,22,0,1,60,103.5
97,Brooklyn,Fort Greene,Weekday,1,22,22,6,3,34,49.5
97,Brooklyn,Fort Greene,Weekday,2,22,22,7,9,15,28.5
97,Brooklyn,Fort Greene,Weekday,3,22,22,15,13,9,22.0
97,Brooklyn,Fort Greene,Weekday,4,22,22,12,15,29,38.5
97,Brooklyn,Fort Greene,Weekday,5,22,22,19,11,57,66.0
97,Brooklyn,Fort Greene,Weekday,6,22,22,19,16,92,114.0
97,Brooklyn,Fort Greene,Weekday,7,22,22,15,9,131,163.5
97,Brooklyn,Fort Greene,Weekday,8,22,22,15,15,164,213.0
97,Brooklyn,Fort Greene,Weekday,9,22,22,14,10,174,207.0
97,Brooklyn,Fort Greene,Weekday,10,22,22,3,2,140,171.0
97,Brooklyn,Fort Greene,Weekday,11,22,22,4,4,131,157.5
97,Brooklyn,Fort Greene,Weekday,12,22,22,9,10,126,155.0
97,Brooklyn,Fort Greene,Weekday,13,22,22,12,11,140,167.0
97,Brooklyn,Fort Greene,Weekday,14,22,22,11,10,144,178.0
97,Brooklyn,Fort Greene,Weekday,15,22,22,16,12,168,199.0
97,Brooklyn,Fort Greene,Weekday,16,22,22,10,6,150,196.5
97,Brooklyn,Fort Greene,Weekday,17,22,22,8,9,189,255.0
97,Brooklyn,Fort Greene,Weekday,18,22,22,2,9,188,256.5
97,Brooklyn,Fort Greene,Weekday,19,22,22,1,2,184,261.0
97,Brooklyn,Fort Greene,Weekday,20,22,22,0,1,193,264.0
97,Brooklyn,Fort Greene,Weekday,21,22,22,0,0,205,306.5
97,Brooklyn,Fort Greene,Weekday,22,22,22,4,3,173,372.0
97,Brooklyn,Fort Greene,Weekday,23,22,22,4,4,126,246.5
97,Brooklyn,Fort Greene,Weekend,0,8,8,2,1,312,325.0
97,Brooklyn,Fort Greene,Weekend,1,8,8,0,0,177,195.0
97,Brooklyn,Fort Greene,Weekend,2,8,8,0,2,78,109.5
97,Brooklyn,Fort Greene,Weekend,3,8,8,3,2,53,97.0
97,Brooklyn,Fort Greene,Weekend,4,8,8,3,1,34,65.5
97,Brooklyn,Fort Greene,Weekend,5,8,8,2,2,33,55.0
97,Brooklyn,Fort Greene,Weekend,6,8,8,3,3,69,78.5
97,Brooklyn,Fort Greene,Weekend,7,8,8,2,2,77,101.5
97,Brooklyn,Fort Greene,Weekend,8,8,8,1,3,101,115.5
97,Brooklyn,Fort Greene,Weekend,9,8,8,4,3,158,176.5
97,Brooklyn,Fort Greene,Weekend,10,8,8,3,1,178,205.5
97,Brooklyn,Fort Greene,Weekend,11,8,8,4,1,168,242.5
97,Brooklyn,Fort Greene,Weekend,12,8,8,6,6,170,283.5
97,Brooklyn,Fort Greene,Weekend,13,8,8,6,3,154,293.5
97,Brooklyn,Fort Greene,Weekend,14,8,8,7,3,202,308.0
97,Brooklyn,Fort Greene,Weekend,15,8,8,4,3,248,307.0
97,Brooklyn,Fort Greene,Weekend,16,8,8,3,1,250,308.5
97,Brooklyn,Fort Greene,Weekend,17,8,8,3,3,255,323.5
97,Brooklyn,Fort Greene,Weekend,18,8,8,2,2,258,344.5
97,Brooklyn,Fort Greene,Weekend,19,8,8,2,1,263,334.0
97,Brooklyn,Fort Greene,Weekend,20,8,8,1,1,250,345.0
97,Brooklyn,Fort Greene,Weekend,21,8,8,3,1,256,368.0
97,Brooklyn,Fort Greene,Weekend,22,8,8,4,2,173,405.5
97,Brooklyn,Fort Greene,Weekend,23,8,8,4,2,125,372.0
98,Queens,Fresh Meadows,Weekday,0,22,22,21,17,7,14.0
98,Queens,Fresh Meadows,Weekday,1,22,22,22,16,4,8.5
98,Queens,Fresh Meadows,Weekday,2,21,22,18,13,1,4.0
98,Queens,Fresh Meadows,Weekday,3,22,22,21,18,1,5.0
98,Queens,Fresh Meadows,Weekday,4,22,22,22,18,2,5.0
98,Queens,Fresh Meadows,Weekday,5,22,22,14,13,6,12.0
98,Queens,Fresh Meadows,Weekday,6,22,22,19,17,13,24.5
98,Queens,Fresh Meadows,Weekday,7,22,22,18,17,18,32.5
98,Queens,Fresh Meadows,Weekday,8,22,22,10,10,30,40.0
98,Queens,Fresh Meadows,Weekday,9,22,22,19,14,27,36.5
98,Queens,Fresh Meadows,Weekday,10,22,22,20,13,23,33.0
98,Queens,Fresh Meadows,Weekday,11,22,22,19,17,21,31.5
98,Queens,Fresh Meadows,Weekday,12,22,22,14,15,21,35.0
98,Queens,Fresh Meadows,Weekday,13,22,22,19,15,28,37.5
98,Queens,Fresh Meadows,Weekday,14,22,22,20,20,25,51.0
98,Queens,Fresh Meadows,Weekday,15,22,22,20,16,24,43.5
